Date,Close/Last,Volume,Open,High,Low,Day 
10/05/2021,$149.46,10881850,$148.00,$151.00,$147.82,1124
09/24/2021,$149.59,26913310,$151.04,$151.85,$148.00,1125
01/10/2022,$150.44,10439020,$150.52,$151.33,$148.78,1126
01/13/2022,$149.59,4990890,$153.20,$153.60,$149.02,1127
10/11/2021,$150.28,5551181,$151.99,$153.59,$150.06,1128
10/07/2021,$151.85,7958039,$150.30,$153.66,$150.26,1129
06/25/2021,$154.35,46285440,$152.41,$154.59,$150.48,1130
10/08/2021,$152.48,6333747,$152.22,$152.87,$150.67,1131
01/12/2022,$152.21,6351196,$152.13,$153.46,$150.74,1132
10/12/2021,$153.35,7408556,$152.42,$153.60,$151.30,1133
06/28/2021,$152.36,13133260,$153.92,$154.05,$151.51,1134
09/20/2021,$154.25,7041151,$153.73,$155.27,$152.32,1135
06/29/2021,$155.95,10279900,$153.26,$156.40,$152.91,1136
10/13/2021,$156.30,8457480,$154.32,$156.67,$153.16,1137
06/30/2021,$154.49,10281800,$154.79,$155.34,$153.52,1138
09/21/2021,$155.02,5857946,$155.09,$156.13,$153.58,1139
07/01/2021,$158.00,9011480,$154.07,$158.21,$153.89,1140
12/20/2021,$156.98,8411896,$159.34,$159.60,$155.47,1141
09/22/2021,$157.44,6844752,$156.79,$158.00,$155.60,1142
09/15/2021,$157.91,6827120,$157.50,$158.32,$155.67,1143
10/18/2021,$159.43,5765540,$157.31,$159.47,$155.95,1144
09/17/2021,$156.42,7947833,$157.96,$161.00,$156.07,1145
10/14/2021,$157.14,6025600,$158.18,$158.46,$156.25,1146
10/15/2021,$158.01,5532311,$157.80,$158.33,$156.56,1147
07/20/2021,$159.74,4629228,$157.26,$160.43,$156.58,1148
07/19/2021,$157.87,7377137,$158.15,$158.82,$156.60,1149
10/19/2021,$157.82,6198206,$159.68,$159.93,$156.80,1150
01/07/2022,$156.97,5107978,$160.77,$161.14,$156.86,1151
09/14/2021,$158.76,5323906,$159.17,$159.39,$157.07,1152
09/16/2021,$157.60,5085953,$157.59,$159.01,$157.20,1153
10/20/2021,$158.45,4486964,$158.50,$158.80,$157.33,1154
07/08/2021,$160.63,6081641,$158.17,$160.82,$157.35,1155
07/02/2021,$159.74,6397392,$158.21,$159.97,$157.64,1156
07/06/2021,$160.11,6670979,$159.92,$160.44,$157.86,1157
09/23/2021,$159.58,11981520,$158.71,$160.29,$158.27,1158
07/07/2021,$160.16,5408252,$160.16,$161.50,$158.28,1159
10/21/2021,$162.18,6121675,$158.45,$162.34,$158.28,1160
09/13/2021,$159.52,8814461,$161.56,$162.92,$158.33,1161
01/06/2022,$161.04,4144691,$162.09,$163.19,$159.06,1162
07/16/2021,$159.85,6603680,$161.62,$161.70,$159.64,1163
09/08/2021,$160.71,6591715,$162.00,$162.09,$159.75,1164
07/21/2021,$161.08,5393267,$160.50,$161.43,$160.01,1165
07/15/2021,$161.69,6432687,$160.86,$162.20,$160.39,1166
07/09/2021,$161.00,5002326,$161.69,$161.96,$160.51,1167
12/17/2021,$161.36,7720005,$161.63,$162.86,$160.55,1168
07/12/2021,$161.82,4992241,$161.64,$162.43,$160.71,1169
07/22/2021,$163.68,4851541,$161.11,$163.75,$160.93,1170
07/13/2021,$161.59,5747737,$161.35,$162.31,$161.01,1171
07/14/2021,$161.54,4928009,$161.87,$162.73,$161.34,1172
10/27/2021,$162.35,4163853,$163.65,$164.06,$161.66,1173
12/15/2021,$163.90,7144617,$165.00,$165.67,$161.82,1174
09/07/2021,$162.64,5649012,$163.70,$163.86,$161.91,1175
01/05/2022,$162.25,5020982,$166.49,$167.01,$162.10,1176
09/03/2021,$163.29,4254656,$163.20,$164.17,$162.22,1177
10/22/2021,$163.48,5323021,$162.28,$164.62,$162.28,1178
12/16/2021,$162.72,7138109,$162.70,$165.94,$162.53,1179
07/27/2021,$164.57,4358969,$164.82,$165.61,$162.58,1180
10/25/2021,$164.22,3878246,$163.23,$164.73,$162.66,1181
09/02/2021,$163.67,4632856,$165.24,$165.43,$162.79,1182
10/28/2021,$164.46,3762035,$163.01,$164.60,$162.81,1183
10/29/2021,$167.29,6740577,$163.06,$167.63,$163.00,1184
10/26/2021,$163.79,4711228,$164.82,$165.45,$163.12,1185
09/09/2021,$163.34,8414827,$165.26,$166.15,$163.20,1186
01/03/2022,$164.67,5671928,$167.53,$167.91,$163.31,1187
09/10/2021,$163.59,4252054,$164.25,$165.66,$163.44,1188
07/23/2021,$166.36,4217669,$164.35,$166.45,$163.73,1189
07/26/2021,$165.09,3858810,$165.71,$166.53,$163.82,1190
07/28/2021,$165.46,4093570,$164.49,$165.90,$164.08,1191
09/01/2021,$164.56,4706527,$164.92,$166.62,$164.08,1192
12/22/2021,$165.44,5811307,$167.24,$169.00,$164.09,1193
08/31/2021,$164.74,7545629,$167.55,$167.68,$164.20,1194
12/14/2021,$165.40,4872209,$166.29,$167.08,$164.21,1195
08/19/2021,$165.59,7336494,$166.96,$167.54,$164.37,1196
12/21/2021,$166.63,13862890,$166.69,$171.19,$164.71,1197
01/04/2022,$166.39,6064160,$165.88,$167.18,$165.00,1198
12/13/2021,$166.84,5972321,$168.81,$169.39,$165.26,1199
07/29/2021,$166.99,3605614,$165.90,$167.03,$165.39,1200
08/20/2021,$167.79,4039236,$166.27,$168.01,$165.42,1201
12/23/2021,$165.67,3876949,$166.25,$167.16,$165.44,1202
12/27/2021,$167.58,3771988,$166.52,$167.69,$165.48,1203
11/01/2021,$166.33,3610791,$167.80,$168.80,$165.89,1204
11/02/2021,$167.83,5038033,$166.76,$168.16,$166.11,1205
12/31/2021,$166.67,2751992,$167.56,$167.72,$166.21,1206
08/26/2021,$166.92,4069624,$169.38,$169.52,$166.27,1207
08/27/2021,$167.58,3012424,$167.27,$168.07,$166.28,1208
12/28/2021,$166.42,2658714,$167.80,$168.25,$166.30,1209
07/30/2021,$167.51,5364522,$166.59,$167.87,$166.35,1210
08/30/2021,$168.03,3537067,$167.89,$168.41,$166.57,1211
12/29/2021,$168.78,3830888,$167.07,$169.80,$166.60,1212
11/11/2021,$166.97,4994898,$169.60,$169.60,$166.63,1213
12/01/2021,$166.70,6618636,$170.89,$173.37,$166.68,1214
12/03/2021,$170.24,4878460,$170.62,$172.07,$166.76,1215
12/02/2021,$170.00,4398871,$167.28,$170.55,$167.00,1216
12/30/2021,$167.49,2666993,$168.31,$170.12,$167.20,1217
12/10/2021,$169.06,4791125,$168.50,$170.24,$167.33,1218
11/12/2021,$169.09,5126255,$167.50,$169.68,$167.40,1219
11/30/2021,$169.24,11033990,$168.79,$171.55,$167.53,1220
11/26/2021,$168.02,4751087,$168.06,$169.68,$167.54,1221
11/10/2021,$168.26,8185208,$171.23,$172.17,$167.55,1222
11/24/2021,$172.03,4637831,$168.49,$172.43,$167.67,1223
12/09/2021,$168.10,5171776,$169.29,$171.17,$167.99,1224
08/02/2021,$168.75,5532475,$169.06,$169.98,$168.03,1225
12/06/2021,$168.91,5636915,$170.83,$171.21,$168.06,1226
08/03/2021,$171.23,5718127,$169.22,$171.50,$168.49,1227
11/15/2021,$168.85,3856824,$169.70,$170.36,$168.52,1228
11/03/2021,$172.50,7176711,$169.00,$172.87,$168.65,1229
08/18/2021,$168.81,5487423,$169.75,$171.80,$168.66,1230
08/13/2021,$171.69,2966195,$170.45,$171.72,$168.78,1231
08/24/2021,$169.98,3133113,$169.60,$170.87,$168.89,1232
08/23/2021,$169.72,3796644,$169.45,$170.90,$169.18,1233
11/29/2021,$169.87,5448873,$169.83,$171.15,$169.23,1234
11/16/2021,$171.83,4400951,$169.25,$174.00,$169.25,1235
08/17/2021,$170.66,3602883,$171.54,$171.70,$169.38,1236
08/12/2021,$170.64,3997622,$170.89,$171.32,$169.48,1237
08/25/2021,$169.84,3003829,$170.00,$170.69,$169.53,1238
08/16/2021,$172.36,3530689,$170.70,$172.40,$169.66,1239
12/08/2021,$170.25,5614587,$171.22,$171.79,$169.84,1240
11/17/2021,$171.74,3940150,$171.60,$172.74,$170.25,1241
11/18/2021,$171.35,4044957,$172.33,$173.46,$170.36,1242
11/08/2021,$171.85,8301063,$176.35,$176.54,$170.36,1243
12/07/2021,$171.29,5898723,$171.11,$173.35,$170.40,1244
11/23/2021,$172.15,5302381,$173.05,$173.43,$170.41,1245
11/19/2021,$174.88,6146405,$172.15,$177.20,$170.53,1246
08/11/2021,$171.27,4078286,$172.00,$173.22,$170.94,1247
11/09/2021,$173.82,4343036,$171.25,$173.93,$170.95,1248
08/04/2021,$171.91,4646201,$171.36,$172.34,$170.96,1249
08/05/2021,$173.85,3823951,$171.41,$174.00,$171.18,1250
08/10/2021,$172.27,3747136,$171.56,$173.96,$171.43,1251
08/09/2021,$171.77,3612846,$172.50,$173.06,$171.62,1252
11/04/2021,$175.44,5460077,$172.21,$175.63,$172.00,1253
08/06/2021,$172.80,4088665,$174.36,$174.38,$172.70,1254
11/22/2021,$174.24,5907245,$174.98,$177.75,$174.23,1255
11/05/2021,$177.51,5892386,$175.73,$179.10,$175.50,1256
